,Unnamed: 0,cond,id,project_slug,submit_second_after_start,text,user_slug,idea_id,novelty_z,novelty_raw,value_z,value_raw,cluster_id,cluster_name
863,1027,none,1754,timing_task2,48,You can use it for research with aquatic animals. And show them stimulating photos underwater,RPQ5IW0SRN,1754,0.800680077,5.4,-0.218755016,3.8,6,enhance the educational experience of students inside and outside the classroom
864,1028,on-demand,1755,timing_task2,357,To create patterns on diapers,1RAHK5RD6A,1755,0.393934365,5.8,-0.366986229,3.6,,
865,1029,on-interval,1756,timing_task2,34,Cloth diapers that change in color when soiled,EDAC7Y17Q7,1756,-0.175709607,4,0.711713488,5,,
866,1030,none,1758,timing_task2,366,It could be a way to have a changing pattern displayed on bedspreads.,YPVR0W5J5D,1758,-0.236378545,4.166666667,-0.643341838,3.5,,
867,1031,idle,1761,timing_task2,825,Use it to patch stained for damaged upholstery.,IUG38VABCS,1761,-0.517447066,3.4,-0.095165128,4.2,,
868,1033,on-demand,1763,timing_task2,311,Use to trace images onto a fabric to create a fun pattern or picture,JCRLUADVRD,1763,-0.019238309,4.4,-0.071711632,4.2,,
869,1034,on-demand,1764,timing_task2,124,displaying nametags on clothing at conventions,B0BQF6WG91,1764,-0.773402311,3.4,-0.378169407,3.6,,
870,1035,idle,1765,timing_task2,767,"Use it as a way to house train animals; it could be used to display images or colors when the animal goes to the bathroom on it, to deter it.",HXHFUV4333,1765,0.305651862,5.25,0.265144959,4.5,,
871,1036,none,1768,timing_task2,306,use it to create kids toys that will show images and videos,D3ZT0487VZ,1768,-0.058236568,4.6,-0.074004833,5,,
872,1037,on-interval,1770,timing_task2,61,More realistic Halloween costumers,EDAC7Y17Q7,1770,0.464355109,4.666666667,-0.426519022,3,10,make clothing/wearables that are fun and add to entertainment experiences
873,1038,on-interval,1774,timing_task2,102,"Can use as a poster on a wall, like those digital frames, but larger.",W1KHRG832D,1774,-0.332912902,4,0.368669012,5,,
874,1039,none,1777,timing_task2,401,It could be used to have rotating displays on theater curtains at movie theaters.,YPVR0W5J5D,1777,-0.166323173,3.8,-0.363741225,3.6,,
875,1040,idle,1778,timing_task2,795,Could be used to easily display menus on food trucks.,HXHFUV4333,1778,0.70608173,5.75,0.057076925,4.75,,
876,1043,on-interval,1785,timing_task2,92,Large screens for in home theaters,EDAC7Y17Q7,1785,-1.762012082,2.5,0.3825361,5,,
877,1044,idle,1786,timing_task2,713,Perhaps a new medium to replace magazine pages?,EZHE2KA84D,1786,-0.177401455,5,0.089315695,4.8,21,replace static content with more dynamic/interactive content
878,1045,idle,1790,timing_task2,725,What a fun way to wrap up a gift for someone!,EZHE2KA84D,1790,-0.742822996,3.8,-0.177966461,4.75,,
879,1046,on-demand,1791,timing_task2,372,create patterns on drapery to go with your mood for the day,JCRLUADVRD,1791,0.405881499,4.75,0.237397869,5,,
880,1047,none,1793,timing_task2,832,in movie theaters to make them more ajustab...,AZS755CKZX,1793,-1.596904874,2.25,-0.740190625,3.75,,
881,1049,on-demand,1795,timing_task2,192,visual displays in public places - it would be cheaper than putting up screens everywhere,B0BQF6WG91,1795,-0.605738353,3.75,0.29064789,5.5,,
882,1050,none,1796,timing_task2,359,use it as an umbrella fabric that will also display images or personal photos,D3ZT0487VZ,1796,-0.051567297,3.75,-0.573166382,2.75,,
883,1052,on-interval,1805,timing_task2,167,Changing rug to fit your mood.,W1KHRG832D,1805,0.765267351,5.4,-0.269959504,4.2,,
884,1053,none,1808,timing_task2,467,It could be a way to have changing patterns on fabric curtains.,YPVR0W5J5D,1808,0.317410542,4.75,0.135650838,4,,
885,1054,on-demand,1810,timing_task2,228,clothing with smartphone technology in a display,B0BQF6WG91,1810,-0.760445629,2.666666667,-0.653439501,2.666666667,8,increase productivity/efficiency in everyday life
886,1055,none,1812,timing_task2,481,It could be a way to give impromptu presentations.,YPVR0W5J5D,1812,-0.207869432,3.6,-0.473884106,3.4,,
887,1056,none,1817,timing_task2,891,in schools to present ideas,AZS755CKZX,1817,-1.107559946,3.5,1.464594399,6.666666667,,
888,1057,none,1818,timing_task2,418,make totes and purses with image display options,D3ZT0487VZ,1818,-0.193168142,4,-0.42556753,3.5,,
889,1060,idle,1826,timing_task2,65,It can be used as a way to show off new designs,SKH43787XC,1826,-0.658590941,4.25,-0.766952088,3.5,,
890,1061,none,1831,timing_task2,53,Use the fabric as a projector to watch movies,0RV9UR7SRB,1831,-0.312549437,3.5,-0.154143046,3.75,18,make portable technologies
891,1064,idle,1837,timing_task2,836,"This could possibly make a very creative ""flag"" like item that could be out in the weather, and come in different sizes.  Perhaps a new way for a business to attract attention and replace neon signage.",EZHE2KA84D,1837,0.007305321,4.333333333,-0.006681039,3.833333333,,
892,1065,none,1840,timing_task2,71,Use the fabric for office presentations.,0RV9UR7SRB,1840,-0.151745159,4,0.671509346,5.333333333,,
893,1066,on-demand,1843,timing_task2,309,display images on curtains before/after stage shows,B0BQF6WG91,1843,0.287292018,4.5,-0.197193459,3.25,,
894,1067,on-interval,1846,timing_task2,231,"Use on airplanes, trains, etc. for seat-back entertainment",EDAC7Y17Q7,1846,0.031206097,4.25,0.449485892,5.75,,
895,1068,on-interval,1849,timing_task2,243,Interactive activity mats for children,EDAC7Y17Q7,1849,-0.202271993,4.2,0.252428736,5.2,,
896,1069,idle,1850,timing_task2,119,Maybe use it as a mood clothing device. So it changes color based on who is touching it on the outside.,SKH43787XC,1850,0.539748878,5,-0.503640964,3.6,,
897,1071,on-demand,1854,timing_task2,584,To have beating organs on the outside of your clothing,1RAHK5RD6A,1854,0.25286709,4.6,-1.387195881,2.2,,
898,1072,on-demand,1856,timing_task2,343,customizable dress ties,B0BQF6WG91,1856,-0.315387521,3.5,-0.163084799,3.5,,
899,1073,none,1857,timing_task2,510,"make personal gifts, like place mats or curtains with different images that will change and respond to the touch",D3ZT0487VZ,1857,0.289601028,5,0.282483345,4.75,,
900,1074,on-demand,1860,timing_task2,538,"Make cause t-shirts for whatever you are passionate about, or protesting",JCRLUADVRD,1860,-0.522690438,3.6,-0.402401561,3.6,,
901,1075,on-demand,1861,timing_task2,353,any customizable clothing,B0BQF6WG91,1861,-1.704773158,1.5,0.180413038,5.25,,
902,1076,on-demand,1865,timing_task2,780,"An interactive sheet for pets.  They can lay on it, and it'll keep them entertained.",M94MIBXSV5,1865,0.141173089,5,0.004577468,4.5,15,make life for comfortable for pets/animals
903,1077,none,1866,timing_task2,148,Hang the fabric on a wall as artwork.,0RV9UR7SRB,1866,-0.500056388,3.6,-0.534785102,3.2,,
904,1078,idle,1867,timing_task2,6,teach school lessons,ZKTC09FME5,1867,-1.125609843,2.5,1.197129652,5.75,,
905,1081,idle,1871,timing_task2,10,give presentations,ZKTC09FME5,1871,-1.747123824,1.5,0.517173116,4.5,,
906,1082,idle,1872,timing_task2,14,use it in movie theaters,ZKTC09FME5,1872,-0.656861258,3,0.402183529,5.5,,
907,1083,idle,1874,timing_task2,18,use it as a billboard,ZKTC09FME5,1874,-0.670934713,3,-0.1180584,4.25,9,make and display more effective advertisements in stores and in the general public
908,1084,idle,1876,timing_task2,22,use it in times square,ZKTC09FME5,1876,-1.428833726,1.75,-0.314963591,4.25,,
909,1085,idle,1877,timing_task2,30,use it to watch movies on the go,ZKTC09FME5,1877,-1.412730596,2.333333333,0.11756431,4.333333333,,
910,1086,none,1880,timing_task2,347,You can use as a replacement to scarecrows. If movement is detected in the area using the touch sensor it shows an image of the animals predator.,RPQ5IW0SRN,1880,0.728258272,6,0.218870228,5.5,,
911,1087,on-interval,1881,timing_task2,364,"Use as an adjustable shower curtain, so that you can display images to your liking. Maybe it could be heat activated.",W1KHRG832D,1881,-0.125753951,5,-0.512037574,4.25,,
912,1088,on-interval,1883,timing_task2,338,Use as wall paper to create virtual realities,EDAC7Y17Q7,1883,-0.599208966,3.6,0.445815204,5.2,,
913,1089,on-demand,1886,timing_task2,423,place mats specifying guest names at a dinner party,B0BQF6WG91,1886,0.577093391,5.666666667,0.627592295,5.666666667,,
914,1091,idle,1892,timing_task2,231,"The ability to touch and change the color of the fabric depending on what spilled on you. So if you are wearing a blue shirt and something black spilled on you, you can change the fabrics color to black.",SKH43787XC,1892,0.43665031,5,0.531500498,5,,
915,1093,on-interval,1894,timing_task2,359,Use in theater performances to display the set background,EDAC7Y17Q7,1894,0.83084586,5.75,0.296608492,5,,
916,1094,on-demand,1897,timing_task2,449,customizable rugs and blankets,B0BQF6WG91,1897,-0.262291875,4,-0.292741073,3.666666667,,
917,1095,idle,1899,timing_task2,81,clothing that changes color so you don't have to shop as often,ZKTC09FME5,1899,0.561678289,5,0.284809452,4.333333333,,
918,1096,idle,1902,timing_task2,95,clothing that you can play kids movies on so kids are distracted from crying,ZKTC09FME5,1902,0.091662171,4.6,-0.567112376,3.6,,
919,1097,idle,1905,timing_task2,105,clothing that shows patterns for the runway,ZKTC09FME5,1905,-0.785913631,3.4,-0.894278974,3,,
920,1099,none,1908,timing_task2,740,Parents could show kids movies int he back seat of the car without having to have a portable DVD player.,YPVR0W5J5D,1908,0.78036557,6.25,0.715309886,6.333333333,18,make portable technologies
921,1100,idle,1909,timing_task2,125,a cape that can show different superhero logos for kids halloween costumes,ZKTC09FME5,1909,0.159363302,4.6,0.461959878,4.8,,
922,1101,idle,1910,timing_task2,301,Businesses could use it to hire people as walking billboards.,SKH43787XC,1910,-0.03780419,4.25,0.676998813,5.75,,
923,1102,on-demand,1911,timing_task2,695,advertise for your business on whatever you are wearing,JCRLUADVRD,1911,-0.129838508,4.25,-0.130838238,4,,
924,1103,on-interval,1912,timing_task2,54,A PORTABLE SCREEN FOR ANY TYPE OF MEDIA VIEWING,M2C7MFZWQP,1912,-0.381032099,4.25,0.355543482,5.75,,
925,1104,none,1913,timing_task2,683,"Make baby products , since infants love to look at images",D3ZT0487VZ,1913,0.267132482,5.25,-0.599734123,3.5,,
926,1105,idle,1916,timing_task2,157,a blanket that plays a movie so kids can watch while laying down (helps promote sleep),ZKTC09FME5,1916,0.492714252,5.666666667,-1.188988301,3,,
927,1106,on-interval,1917,timing_task2,79,MOVEABLE INTERACTIVE ADVERTISING,M2C7MFZWQP,1917,-1.033464004,2.6,-0.340190235,3.6,,
928,1107,none,1918,timing_task2,22,can display a patriotic scene on a flag,WZOGQFEBD0,1918,-0.675179117,4,-1.11424601,3,,
929,1108,on-interval,1920,timing_task2,462,Use the fabric to make sports uniforms that change between home and away designs as needed,EDAC7Y17Q7,1920,0.318730936,5,0.005969583,3.8,,
930,1109,idle,1921,timing_task2,175,"a shirt that you can load data into the sleeve on, in case you need notes about something later",ZKTC09FME5,1921,0.512748298,5.333333333,0.429534977,5,8,increase productivity/efficiency in everyday life
931,1111,on-interval,1924,timing_task2,474,Rugs/carpets that track foot traffic,EDAC7Y17Q7,1924,-0.029077227,5.333333333,-0.534936511,4,,
932,1112,none,1926,timing_task2,806,"It could be a way for teachers to show slides, videos, etc. for lessons.",YPVR0W5J5D,1926,-0.225148024,4,0.391640647,4.75,,
933,1113,on-demand,1928,timing_task2,564,educational material displayed on baby clothing or products,B0BQF6WG91,1928,-0.000250787,4.8,-0.042326076,4.2,,
934,1115,idle,1930,timing_task2,373,They could be used as on the go backgrounds for people filming scenes,SKH43787XC,1930,0.796798178,6.25,1.098668333,6.5,,
935,1116,on-demand,1931,timing_task2,581,ebooks displayed on furniture,B0BQF6WG91,1931,-0.379294457,3.6,-0.084742791,4,,
936,1117,none,1932,timing_task2,66,can display cute animals on crib sheets,WZOGQFEBD0,1932,-0.346214855,3.8,-0.785842071,3,,
937,1118,on-demand,1933,timing_task2,34,A changing projected pattern on the clothes that reflects mood.,S1K3XV0MSX,1933,0.326829025,4.75,0.129442776,3.75,,
938,1119,on-demand,1934,timing_task2,116,back yard movie theater.  Like having a drive-in in your back yard.,MC63178IOL,1934,-0.664908662,3,-0.73710052,2.75,,
939,1121,on-demand,1936,timing_task2,56,A bright pattern that activates at night when it notices oncoming traffic for safety.,S1K3XV0MSX,1936,0.652783695,5.333333333,0.823201304,6,,
940,1122,on-interval,1937,timing_task2,569,"Can be used as a screen for a tablet that can sort of be like a scroll, so it'd be extremely portable.",W1KHRG832D,1937,0.048000787,4.2,0.166060308,4.2,,
941,1123,on-demand,1938,timing_task2,622,display images on carpet,B0BQF6WG91,1938,-0.390304693,4,-0.14023882,4,,
942,1124,idle,1939,timing_task2,254,fabric can be used as carpet at a college campus (in the buildings) and can have directions to various classrooms on it,ZKTC09FME5,1939,1.360268915,6.5,0.97357556,6,,
943,1126,none,1941,timing_task2,111,t-shirts or other clothing with interchangeable pictures/motifs,WZOGQFEBD0,1941,0.27427717,5.333333333,-0.01706974,4.833333333,,
944,1127,on-demand,1942,timing_task2,76,A tent that blends in with its sorouundings,S1K3XV0MSX,1942,0.588249029,5.75,0.994546676,6.5,0,camouflage in different settings/situations
945,1128,idle,1943,timing_task2,272,can be used as curtains that hang on your wall and change pattern when you want to redecorate,ZKTC09FME5,1943,0.163321264,5.25,0.052979871,4.75,,
946,1129,idle,1944,timing_task2,437,They could be given out by schools and connected to their systems to display important information such as burglaries or upcoming events,SKH43787XC,1944,-0.604599809,3.25,0.1475323,5.25,,
947,1131,none,1946,timing_task2,900,Parents could make chore lists.,YPVR0W5J5D,1946,-0.678369585,3.75,0.089401748,4.5,,
948,1133,idle,1948,timing_task2,296,a blanket that you can take with you and play a collection of movies while on a road trip in the car,ZKTC09FME5,1948,0.385360381,3.75,-0.271163115,3,,
949,1134,on-demand,1949,timing_task2,114,"Billboards that only ""activate"" at certain times, or can change the product they display based on time.",S1K3XV0MSX,1949,-0.510640757,3.75,0.045201208,5,,
950,1135,on-interval,1950,timing_task2,225,AN INTERACTIVE YOGA MAT THAT HELPS YOU GET YOUR POSES RIGHT,M2C7MFZWQP,1950,0.848616998,6,0.761497537,5.8,,
951,1136,on-interval,1951,timing_task2,634,"Can be used in clubs as wallpaper so that it'd serve as a decoration similar to TVs in clubs, etc.",W1KHRG832D,1951,0.257213781,4.75,0.53623515,5.5,,
952,1137,on-interval,1952,timing_task2,46,to use in clothing stores to advertise the products on a display on the clothes of the mannequins,RVWV507PZX,1952,-0.362359489,4.25,0.325843692,5.5,,
953,1139,idle,1954,timing_task2,482,They could be used by businesses to make ever changing interactive flyers,SKH43787XC,1954,0.422641425,4.333333333,0.792005639,4,,
954,1140,on-demand,1955,timing_task2,133,"People can rent out their clothes, roof, and other things for advertisements.",S1K3XV0MSX,1955,0.534370341,5.5,0.023299446,4.75,,
955,1141,on-demand,1956,timing_task2,214,"travel presentations, be able to give your presentation anywhere and not just where a projector is set up.",MC63178IOL,1956,0.436273583,5.4,0.802984046,5.8,,
956,1142,on-demand,1957,timing_task2,147,Blimps that blend with the sky,S1K3XV0MSX,1957,0.563959564,6.25,-1.352214569,2.5,,
957,1143,none,1958,timing_task2,483,Use the fabric as an interactive play set for kids.,0RV9UR7SRB,1958,0.406106539,5.25,-0.071890965,4.5,,
958,1145,on-interval,1960,timing_task2,30,Changeable T-shirts,SZXHO9VSM2,1960,0.413010465,4.5,0.862728707,5.5,,
959,1147,idle,1962,timing_task2,12,Could be used for advertising purposes.,AJ4UVSFMNX,1962,-1.365378576,2.25,-0.232663768,3.75,,
960,1148,on-interval,1963,timing_task2,259,"A PLAY MAT FOR BABIES THAT HAS INTERACTIVE CHARACTERS, STORIES AND MUSIC",M2C7MFZWQP,1963,0.957733677,5.5,1.021911876,5.5,,
961,1149,idle,1964,timing_task2,346,"people can use the fabric as a tablecloth at a trade show, that will display advertisements for their booth",ZKTC09FME5,1964,0.535023419,5.2,0.481603657,5.4,,
962,1150,on-interval,1965,timing_task2,645,Home decor that can change with the seasons/holidays/occasion,EDAC7Y17Q7,1965,0.202257373,5,0.38447487,5,,
963,1151,on-interval,1966,timing_task2,45,Color changing drapes and curtains,SZXHO9VSM2,1966,0.876953697,6,0.139415085,5.25,,
964,1152,on-demand,1967,timing_task2,177,"automotive hood sleeves, that can change color and patterns, for decorative reasons.",S1K3XV0MSX,1967,0.350739335,5.25,0.079258779,4.5,,
965,1153,idle,1968,timing_task2,362,"can use it on a flag and change the flag for different reasons (certain holidays, etc)",ZKTC09FME5,1968,0.341808631,5,0.347738257,5.666666667,,
966,1154,idle,1969,timing_task2,37,Used to create custom t-shirt and other clothing designs.,AJ4UVSFMNX,1969,-0.721075344,4,-0.480903948,3.666666667,,
967,1156,on-interval,1971,timing_task2,109,"to use outdoors during holiday events such as 4th of July to show event schedule, holiday documentaries, pictures of local people having fun.",RVWV507PZX,1971,0.118734518,5,0.286725942,5.5,,
968,1158,none,1973,timing_task2,235,in the classroom make a giant interactive map,WZOGQFEBD0,1973,-0.036103716,5,0.276903256,5.5,6,enhance the educational experience of students inside and outside the classroom
969,1159,on-interval,1974,timing_task2,706,Used as a tabletop interactive workspread for any profession that uses diagrams and such. It would be good for meetings too.,W1KHRG832D,1974,-0.026975694,5,1.393971814,6.666666667,,
970,1160,on-interval,1975,timing_task2,72,"Universal Flag, Flag sizes cloth that can display any flag",SZXHO9VSM2,1975,0.662864772,6,-0.19619916,4,,
971,1161,on-interval,1976,timing_task2,686,Clothing that can be changed from casual to formal colors and patterns.,EDAC7Y17Q7,1976,0.39621909,4.8,-0.475998457,3.2,12,make clothing/wearables that help people express themselves
972,1163,on-demand,1978,timing_task2,292,"changeable clothes, you never have to wear the same thing twice",MC63178IOL,1978,0.77293663,5.75,0.082601383,4.25,,
973,1165,idle,1980,timing_task2,429,bed sheets that can change different colors/patterns as a child gets older (go from children's pattern to a more adult type design),ZKTC09FME5,1980,0.599554945,5.4,0.393220559,4.8,,
974,1166,idle,1981,timing_task2,601,People could put it on their windows during different holidays and show off holiday colors and videos.,SKH43787XC,1981,-0.534662869,4,-0.283634584,4.2,,
975,1167,on-demand,1982,timing_task2,252,"thin fabric curtains for car side mirrors, that can project an image from the other side of the road; Allows privacy for cab or limo occupants, without sacrificing light or visibility for the occupant",S1K3XV0MSX,1982,0.436264539,5.666666667,0.813930406,6,,
976,1168,on-interval,1983,timing_task2,735,A mousepad that detect how long you have spent at the computer and reminds you to take breaks.,EDAC7Y17Q7,1983,0.707458427,5.5,0.612951788,4.75,,
977,1169,none,1984,timing_task2,300,can create interactive billboards or street signs,WZOGQFEBD0,1984,-0.451606322,4.25,0.067787878,5.333333333,9,make and display more effective advertisements in stores and in the general public
978,1170,idle,1985,timing_task2,170,You could use it to cover a wall in a house. You could change the accent wall whenever you want to whatever you want.,MZAMN3Q5CE,1985,0.952168488,5.25,0.602241063,4.75,,
979,1171,idle,1986,timing_task2,461,"clothing that can reflect a uniform for people who have to wear a uniform, will change back to regular clothes when they don't want to be working",ZKTC09FME5,1986,0.716024663,6.25,0.69620228,5.75,,
980,1172,on-interval,1987,timing_task2,158,Car cover that makes it look like the car without a cover,SZXHO9VSM2,1987,0.338328486,5.75,-0.301491021,4,,
981,1173,idle,1988,timing_task2,468,reflective clothing for construction workers,ZKTC09FME5,1988,-0.495749357,3,0.900595212,5.6,,
982,1174,on-demand,1989,timing_task2,286,"Sailboat sails that match the sky, or can change colors.",S1K3XV0MSX,1989,0.511272021,5.4,-0.223818008,4,,
983,1175,none,1990,timing_task2,619,Use the fabric to support your team during sporting events.,0RV9UR7SRB,1990,-0.091817544,4,0.242619135,4.4,,
984,1176,on-interval,1991,timing_task2,226,to have animals in the zoo wear the fabrics and give different displays about the animal characteristics so zoo patrons get more information while looking at the animals,RVWV507PZX,1991,0.622390275,5.5,-0.9786134,2.8,,
985,1177,on-interval,1992,timing_task2,787,Bedding that shows soothing images to help children fall asleep,EDAC7Y17Q7,1992,0.036218396,4.2,0.035519593,4.2,,
986,1178,on-demand,1993,timing_task2,319,"Installation art pieces that record the night, and project it during the day, and the other way around.",S1K3XV0MSX,1993,0.321574902,4.75,-0.662901156,3.5,,
987,1179,idle,1994,timing_task2,174,Could be used to communicate with others silently,AJ4UVSFMNX,1994,0.648393276,5.5,0.152727802,4.75,,
988,1180,idle,1995,timing_task2,224,Use it on table cloths. You could change it seasonally or just whenever you want depending on the function you're putting on.,MZAMN3Q5CE,1995,-0.478544236,3.75,-0.732313857,3,13,make household items/decor more visually aesthetic
989,1181,on-interval,1996,timing_task2,203,Shower curtain that displays tv or other media,SZXHO9VSM2,1996,1.139769555,5.75,1.012794251,5.75,,
990,1182,on-demand,1997,timing_task2,335,Wearable touchscreen for computers,S1K3XV0MSX,1997,0.057755173,4.25,0.850439951,5.25,,
991,1184,on-interval,1999,timing_task2,820,Socks that use touch to detect how much you walk and display it,EDAC7Y17Q7,1999,-0.07475719,4.5,-0.094064095,4.5,,
992,1185,idle,2000,timing_task2,204,"Useful for custom-designed furniture designs, as well as home decor designs",AJ4UVSFMNX,2000,0.518667849,5.5,0.250591755,5,,
993,1186,on-interval,2001,timing_task2,280,as flag displays that can be raised on flag poles to display video information about an event or location,RVWV507PZX,2001,0.445113513,5.75,-0.0283264,4.25,,
994,1187,idle,2002,timing_task2,552,make pillows that look brighter during the day and darker at night (time based color shifting),ZKTC09FME5,2002,0.903790733,5.333333333,-0.190826726,4,13,make household items/decor more visually aesthetic
995,1188,on-demand,2003,timing_task2,443,"Reusable newspaper. Instead of printing newspapers, they can be streamed to your fabric.  Also, saves the environment.",MC63178IOL,2003,0.884540447,6,0.165025499,4.5,,
996,1189,on-interval,2004,timing_task2,251,Airplane draggable banner that can display anything,SZXHO9VSM2,2004,-0.598010021,3.4,-0.342030568,3.6,9,make and display more effective advertisements in stores and in the general public
997,1190,none,2005,timing_task2,706,Use the fabric as a virtual drawing board.,0RV9UR7SRB,2005,-0.330524998,3.75,-0.114186057,4.25,,
998,1191,none,2006,timing_task2,421,make an interactive collage,WZOGQFEBD0,2006,-0.468681197,4.25,-0.54143788,3,,
999,1192,idle,2007,timing_task2,281,You could use it on clothes. Create whatever logo or slogan you want your shirt to say for that day.,MZAMN3Q5CE,2007,-0.239630045,4,0.356761531,4.5,,
1000,1193,on-demand,2008,timing_task2,389,"Go anywhere low power devices; screen is in found objects; simple build in screen low power fr basic tasks, larger one on cloth for show watching, videos etc. Can use your own hat or shirt.",S1K3XV0MSX,2008,0.036626332,5.8,0.073507918,5.8,,
1001,1194,idle,2009,timing_task2,582,"it's an interactive projector screen, you can use it to display lessons but also play videos for students to watch",ZKTC09FME5,2009,-0.759868881,3.2,0.855118486,5.8,,
1002,1195,none,2010,timing_task2,728,Use the fabric as a washable whiteboard for brainstorming ideas.,0RV9UR7SRB,2010,0.223857613,5,0.230346463,5.5,,
1003,1196,idle,2011,timing_task2,266,As a way for people to distinguish themselves in groups of people,AJ4UVSFMNX,2011,-1.09294105,3.25,-0.32141661,4.25,,
1004,1197,none,2012,timing_task2,743,Use the fabric as a map.,0RV9UR7SRB,2012,0.401301692,4.4,-0.275325262,3,,
1005,1198,idle,2013,timing_task2,615,"use it to display image slideshows at a wedding reception, but then just show different colors once the music and dancing start",ZKTC09FME5,2013,-0.78821257,2.5,-0.4722174,2.75,,
1006,1199,on-demand,2014,timing_task2,441,"diagnostic clothes. Undergarments, etc, that detect and indicate bacteria, fungus, etc. A readable print out of how clean you are, and where you need to do work. And product and advice suggestions.",S1K3XV0MSX,2014,0.849124327,5.666666667,0.537854143,5,,
1007,1200,on-interval,2015,timing_task2,331,Couches that change pattern,SZXHO9VSM2,2015,0.26195283,5,-0.074747035,4,,
1008,1201,idle,2016,timing_task2,815,They could be put over tents to confuse animals,SKH43787XC,2016,1.168436836,6.25,-1.135028113,2.5,,
1009,1202,idle,2017,timing_task2,666,"fabric for car seats, you can change the color anytime you want",ZKTC09FME5,2017,0.281368488,5.25,-0.820136165,2.75,,
1010,1203,on-interval,2018,timing_task2,368,Fabric posters that change display,SZXHO9VSM2,2018,-0.077676403,4.4,-0.180507668,4.6,1,create novel ways for visual artists to express themselves and display their work
1011,1204,idle,2019,timing_task2,356,"A way to display how people feel (sort of like a mood ring, but for clothes)",AJ4UVSFMNX,2019,0.138185341,5.2,-0.717164623,3.6,,
1012,1205,on-demand,2020,timing_task2,508,"Really flexible halloween costumes. You wear a big bag, it projects the image of any figure over it, and the loose parts, it projects the image of the surrounding air.",S1K3XV0MSX,2020,-0.237256108,5.5,-0.460900534,4.5,,
1013,1206,none,2021,timing_task2,837,Use the fabric to as a background display for photo shoots.,0RV9UR7SRB,2021,0.563444832,5.5,0.804372444,6,,
1014,1207,idle,2022,timing_task2,696,"clothing that turns darker if you start sweating too much (ex: when running), this will keep you from being embarassed by sweat stains",ZKTC09FME5,2022,0.79799245,6,0.669547265,5.333333333,,
1015,1208,idle,2023,timing_task2,902,"advertisements on shirts
personalize your fabric design
make personalized blankets
dynamic car seat covers
invisibility cloak
color changing wallpaper
bright clothing for visibility at night
clothing art",HTCZL79YGS,2023,0.806798188,5.75,-0.20659549,4.25,0,camouflage in different settings/situations
1016,1209,on-demand,2024,timing_task2,538,"Single page, fabric books that can keep a saved state and be changed.",S1K3XV0MSX,2024,0.046990955,4.2,-0.403725923,3.2,21,replace static content with more dynamic/interactive content
1017,1210,idle,2025,timing_task2,914,advertisements on shirts,HTCZL79YGS,2025,-0.125830118,4.666666667,0.17436419,4.666666667,,
1018,1211,on-demand,2026,timing_task2,623,advertisements,MC63178IOL,2026,-1.158284825,3.4,-0.509389295,4.2,,
1019,1212,on-interval,2027,timing_task2,466,to have the fabric on car doors so they can display images and videos while driving in traffic so other people will see the information while on the roads,RVWV507PZX,2027,0.073157717,5.166666667,-0.450261049,4.2,20,make traveling/navigation easier / more comfortable
1020,1213,idle,2028,timing_task2,920,personalized fabric,HTCZL79YGS,2028,-0.997826144,3,-0.255263233,3.8,,
1021,1214,idle,2030,timing_task2,749,clothing that can turn into camo for hunting purposes,ZKTC09FME5,2030,1.120816888,6.5,0.903058293,6,,
1022,1215,on-demand,2032,timing_task2,577,Interactive cloth material based pornography,S1K3XV0MSX,2032,-0.228974237,4,-1.296808517,1.5,,
1023,1216,on-interval,2033,timing_task2,498,to put on a bicyclist so he can show advertising for a company while riding along streets and bike paths,RVWV507PZX,2033,0.0488705,4.166666667,0.229937014,4.5,,
1024,1217,idle,2034,timing_task2,778,clothing can change patterns so you can hand me down your kids clothes (i.e. you can turn your older son's shirts into a shirt for a little girl),ZKTC09FME5,2034,0.968415809,6,0.463837772,5.2,,
1025,1218,on-demand,2035,timing_task2,596,"Soft, durable cloth skinned sex toys.",S1K3XV0MSX,2035,-0.737579646,2.5,-0.78850019,3.5,,
1026,1219,on-demand,2037,timing_task2,624,"Board games on any surface, or  a single roll up mat.",S1K3XV0MSX,2037,0.240064922,5,0.014973837,4.4,,
1027,1220,on-demand,2040,timing_task2,656,"A game board, for games like dungeons and dragons, that can display stats to players, and track movement, and integrate video.",S1K3XV0MSX,2040,1.015570983,5.6,1.018927728,6,,
1028,1221,idle,2041,timing_task2,840,you can display different messages on a t-shirt like for protests,ZKTC09FME5,2041,-0.310695606,4,-0.072152557,3.666666667,,
1029,1222,on-demand,2043,timing_task2,744,color changing clothes.  The clothes change color everytime they are touched,MC63178IOL,2043,0.056079824,5,-1.462836767,2.5,12,make clothing/wearables that help people express themselves
1030,1223,idle,2044,timing_task2,860,"have a t-shirt that displays different candidates running for office, yours displays whichever candidate you support",ZKTC09FME5,2044,0.584845309,5.6,-0.42768438,4.2,,
1031,1224,on-interval,2045,timing_task2,602,to display on a baby's bib so the baby can be entertained by images of food and other objects while parents are trying to feed the baby,RVWV507PZX,2045,0.086322612,4.833333333,-0.013152988,3.833333333,,
1032,1225,idle,2046,timing_task2,544,Color-changing blankets to set the mood in the bedroom.,AJ4UVSFMNX,2046,0.712374096,6,-0.489218858,3.4,,
1033,1226,on-interval,2047,timing_task2,567,Mood changing bed comforter,SZXHO9VSM2,2047,-0.045927753,4,0.1351668,4,14,make it easier / more comfortable for people to fall asleep in the bedroom
