dataset,method,timeSlice,GT_predict,new_TRUE
Do you think giving an example of instances where someone said your name wrong/right would help?,word2vec_0.70,4,80,100
Do you think giving an example of instances where someone said your name wrong/right would help?,word2vec_0.70,5,78.94736842,66.66666667
Do you think giving an example of instances where someone said your name wrong/right would help?,word2vec_0.70,6,80,100
Do you think giving an example of instances where someone said your name wrong/right would help?,word2vec_0.70,7,75,62.5
Do you think giving an example of instances where someone said your name wrong/right would help?,word2vec_0.80,1,91.30434783,95.65217391
Do you think giving an example of instances where someone said your name wrong/right would help?,word2vec_0.80,2,87.09677419,87.5
Do you think giving an example of instances where someone said your name wrong/right would help?,word2vec_0.80,3,87.87878788,100
Do you think giving an example of instances where someone said your name wrong/right would help?,word2vec_0.80,4,88.57142857,100
Do you think giving an example of instances where someone said your name wrong/right would help?,word2vec_0.80,5,86.84210526,66.66666667
Do you think giving an example of instances where someone said your name wrong/right would help?,word2vec_0.80,6,87.5,100
Do you think giving an example of instances where someone said your name wrong/right would help?,word2vec_0.80,7,85.41666667,87.5
Do you think giving an example of instances where someone said your name wrong/right would help?,word2vec_0.90,1,91.30434783,95.65217391
Do you think giving an example of instances where someone said your name wrong/right would help?,word2vec_0.90,2,87.09677419,87.5
Do you think giving an example of instances where someone said your name wrong/right would help?,word2vec_0.90,3,87.87878788,100
Do you think giving an example of instances where someone said your name wrong/right would help?,word2vec_0.90,4,88.57142857,100
Do you think giving an example of instances where someone said your name wrong/right would help?,word2vec_0.90,5,86.84210526,66.66666667
Do you think giving an example of instances where someone said your name wrong/right would help?,word2vec_0.90,6,87.5,100
Do you think giving an example of instances where someone said your name wrong/right would help?,word2vec_0.90,7,85.41666667,87.5
Does going thru alphabet help?,word2vec_0.20,1,50,66.66666667
Does going thru alphabet help?,word2vec_0.30,1,66.66666667,83.33333333
Does going thru alphabet help?,word2vec_0.40,1,66.66666667,83.33333333
Does going thru alphabet help?,word2vec_0.50,1,100,100
Does going thru alphabet help?,word2vec_0.60,1,100,100
Does going thru alphabet help?,word2vec_0.70,1,100,100
Does going thru alphabet help?,word2vec_0.80,1,100,100
Does going thru alphabet help?,word2vec_0.90,1,100,100
Exchange contact info?,word2vec_0.20,1,22.22222222,44.44444444
Exchange contact info?,word2vec_0.20,2,18.75,14.28571429
Exchange contact info?,word2vec_0.20,3,13.63636364,16.66666667
Exchange contact info?,word2vec_0.30,1,22.22222222,44.44444444
Exchange contact info?,word2vec_0.30,2,18.75,14.28571429
Exchange contact info?,word2vec_0.30,3,18.18181818,33.33333333
Exchange contact info?,word2vec_0.40,1,22.22222222,44.44444444
Exchange contact info?,word2vec_0.40,2,18.75,14.28571429
Exchange contact info?,word2vec_0.40,3,27.27272727,50
Exchange contact info?,word2vec_0.50,1,44.44444444,66.66666667
Exchange contact info?,word2vec_0.50,2,43.75,42.85714286
Exchange contact info?,word2vec_0.50,3,45.45454545,50
Exchange contact info?,word2vec_0.60,1,55.55555556,77.77777778
Exchange contact info?,word2vec_0.60,2,43.75,57.14285714
Exchange contact info?,word2vec_0.60,3,45.45454545,50
Exchange contact info?,word2vec_0.70,1,55.55555556,77.77777778
Exchange contact info?,word2vec_0.70,2,56.25,71.42857143
Exchange contact info?,word2vec_0.70,3,54.54545455,50
Exchange contact info?,word2vec_0.80,1,77.77777778,88.88888889
Exchange contact info?,word2vec_0.80,2,81.25,85.71428571
Exchange contact info?,word2vec_0.80,3,63.63636364,50
Exchange contact info?,word2vec_0.90,1,77.77777778,88.88888889
Exchange contact info?,word2vec_0.90,2,81.25,85.71428571
Exchange contact info?,word2vec_0.90,3,63.63636364,50
Get lucky.,word2vec_0.20,1,6.666666667,20
Get lucky.,word2vec_0.20,2,5.263157895,25
Get lucky.,word2vec_0.20,3,4,16.66666667
Get lucky.,word2vec_0.20,4,3.448275862,25
Get lucky.,word2vec_0.20,5,8.823529412,40
Get lucky.,word2vec_0.20,6,4.651162791,11.11111111
Get lucky.,word2vec_0.20,7,4.255319149,0
Get lucky.,word2vec_0.30,1,6.666666667,26.66666667
Get lucky.,word2vec_0.30,2,5.263157895,25
Get lucky.,word2vec_0.30,3,4,33.33333333
Get lucky.,word2vec_0.30,4,6.896551724,25
Get lucky.,word2vec_0.30,5,14.70588235,60
Get lucky.,word2vec_0.30,6,13.95348837,22.22222222
Get lucky.,word2vec_0.30,7,10.63829787,0
Get lucky.,word2vec_0.40,1,6.666666667,33.33333333
Get lucky.,word2vec_0.40,2,5.263157895,25
Get lucky.,word2vec_0.40,3,4,33.33333333
Get lucky.,word2vec_0.40,4,6.896551724,25
Get lucky.,word2vec_0.40,5,14.70588235,60
Get lucky.,word2vec_0.40,6,27.90697674,77.77777778
Get lucky.,word2vec_0.40,7,21.27659574,0
Get lucky.,word2vec_0.50,1,6.666666667,40
Get lucky.,word2vec_0.50,2,15.78947368,50
Get lucky.,word2vec_0.50,3,16,50
Get lucky.,word2vec_0.50,4,17.24137931,50
Get lucky.,word2vec_0.50,5,23.52941176,60
Get lucky.,word2vec_0.50,6,34.88372093,77.77777778
Get lucky.,word2vec_0.50,7,27.65957447,0
Get lucky.,word2vec_0.60,1,20,53.33333333
Get lucky.,word2vec_0.60,2,26.31578947,50
Get lucky.,word2vec_0.60,3,32,66.66666667
Get lucky.,word2vec_0.60,4,34.48275862,75
Get lucky.,word2vec_0.60,5,38.23529412,60
Get lucky.,word2vec_0.60,6,46.51162791,77.77777778
Get lucky.,word2vec_0.60,7,44.68085106,50
Get lucky.,word2vec_0.70,1,46.66666667,66.66666667
Get lucky.,word2vec_0.70,2,52.63157895,75
Get lucky.,word2vec_0.70,3,48,66.66666667
Get lucky.,word2vec_0.70,4,48.27586207,75
Get lucky.,word2vec_0.70,5,50,60
Get lucky.,word2vec_0.70,6,58.13953488,88.88888889
Get lucky.,word2vec_0.70,7,53.19148936,25
Get lucky.,word2vec_0.80,1,53.33333333,73.33333333
Get lucky.,word2vec_0.80,2,52.63157895,75
Get lucky.,word2vec_0.80,3,48,66.66666667
Get lucky.,word2vec_0.80,4,48.27586207,75
Get lucky.,word2vec_0.80,5,50,60
Get lucky.,word2vec_0.80,6,58.13953488,88.88888889
Get lucky.,word2vec_0.80,7,55.31914894,50
Get lucky.,word2vec_0.90,1,53.33333333,73.33333333
Get lucky.,word2vec_0.90,2,52.63157895,75
Get lucky.,word2vec_0.90,3,48,66.66666667
Get lucky.,word2vec_0.90,4,48.27586207,75
Get lucky.,word2vec_0.90,5,50,60
Get lucky.,word2vec_0.90,6,58.13953488,88.88888889
Get lucky.,word2vec_0.90,7,55.31914894,50
How can you trick them into saying their name?,word2vec_0.20,1,25,50
How can you trick them into saying their name?,word2vec_0.20,2,14.28571429,0
How can you trick them into saying their name?,word2vec_0.20,3,18.18181818,25
How can you trick them into saying their name?,word2vec_0.20,4,10.34482759,0
How can you trick them into saying their name?,word2vec_0.30,1,37.5,62.5
How can you trick them into saying their name?,word2vec_0.30,2,28.57142857,16.66666667
How can you trick them into saying their name?,word2vec_0.30,3,22.72727273,25
How can you trick them into saying their name?,word2vec_0.30,4,20.68965517,14.28571429
How can you trick them into saying their name?,word2vec_0.40,1,50,75
How can you trick them into saying their name?,word2vec_0.40,2,42.85714286,33.33333333
How can you trick them into saying their name?,word2vec_0.40,3,36.36363636,37.5
How can you trick them into saying their name?,word2vec_0.40,4,27.5862069,14.28571429
How can you trick them into saying their name?,word2vec_0.50,1,50,75
How can you trick them into saying their name?,word2vec_0.50,2,50,50
How can you trick them into saying their name?,word2vec_0.50,3,40.90909091,37.5
How can you trick them into saying their name?,word2vec_0.50,4,37.93103448,42.85714286
How can you trick them into saying their name?,word2vec_0.60,1,75,87.5
How can you trick them into saying their name?,word2vec_0.60,2,85.71428571,100
How can you trick them into saying their name?,word2vec_0.60,3,68.18181818,62.5
How can you trick them into saying their name?,word2vec_0.60,4,62.06896552,57.14285714
How can you trick them into saying their name?,word2vec_0.70,1,75,87.5
How can you trick them into saying their name?,word2vec_0.70,2,85.71428571,100
How can you trick them into saying their name?,word2vec_0.70,3,68.18181818,62.5
How can you trick them into saying their name?,word2vec_0.70,4,62.06896552,57.14285714
How can you trick them into saying their name?,word2vec_0.80,1,75,87.5
How can you trick them into saying their name?,word2vec_0.80,2,85.71428571,100
How can you trick them into saying their name?,word2vec_0.80,3,68.18181818,62.5
How can you trick them into saying their name?,word2vec_0.80,4,62.06896552,57.14285714
How can you trick them into saying their name?,word2vec_0.90,1,75,87.5
How can you trick them into saying their name?,word2vec_0.90,2,85.71428571,100
How can you trick them into saying their name?,word2vec_0.90,3,68.18181818,62.5
How can you trick them into saying their name?,word2vec_0.90,4,62.06896552,57.14285714
How can you use social media?,word2vec_0.20,1,0,40
How can you use social media?,word2vec_0.20,2,0,0
How can you use social media?,word2vec_0.20,3,0,0
How can you use social media?,word2vec_0.20,4,7.142857143,33.33333333
How can you use social media?,word2vec_0.20,5,5.263157895,20
How can you use social media?,word2vec_0.20,6,0,0
How can you use social media?,word2vec_0.20,7,3.125,14.28571429
How can you use social media?,word2vec_0.20,8,5.555555556,25
How can you use social media?,word2vec_0.20,9,4.444444444,0
How can you use social media?,word2vec_0.20,10,4.166666667,0
How can you use social media?,word2vec_0.20,11,5.454545455,14.28571429
How can you use social media?,word2vec_0.20,12,6.349206349,12.5
How can you use social media?,word2vec_0.20,13,5.714285714,0
How can you use social media?,word2vec_0.20,14,5.194805195,0
How can you use social media?,word2vec_0.30,1,0,40
How can you use social media?,word2vec_0.30,2,0,0
How can you use social media?,word2vec_0.30,3,0,0
How can you use social media?,word2vec_0.30,4,7.142857143,33.33333333
How can you use social media?,word2vec_0.30,5,5.263157895,40
How can you use social media?,word2vec_0.30,6,0,0
How can you use social media?,word2vec_0.30,7,12.5,57.14285714
How can you use social media?,word2vec_0.30,8,13.88888889,25
How can you use social media?,word2vec_0.30,9,11.11111111,11.11111111
How can you use social media?,word2vec_0.30,10,10.41666667,0
How can you use social media?,word2vec_0.30,11,10.90909091,14.28571429
How can you use social media?,word2vec_0.30,12,9.523809524,12.5
How can you use social media?,word2vec_0.30,13,10,28.57142857
How can you use social media?,word2vec_0.30,14,9.090909091,0
How can you use social media?,word2vec_0.40,1,20,60
How can you use social media?,word2vec_0.40,2,12.5,33.33333333
How can you use social media?,word2vec_0.40,3,18.18181818,33.33333333
How can you use social media?,word2vec_0.40,4,28.57142857,66.66666667
How can you use social media?,word2vec_0.40,5,21.05263158,40
How can you use social media?,word2vec_0.40,6,12,16.66666667
How can you use social media?,word2vec_0.40,7,21.875,57.14285714
How can you use social media?,word2vec_0.40,8,22.22222222,25
How can you use social media?,word2vec_0.40,9,17.77777778,11.11111111
How can you use social media?,word2vec_0.40,10,18.75,33.33333333
How can you use social media?,word2vec_0.40,11,18.18181818,28.57142857
How can you use social media?,word2vec_0.40,12,17.46031746,12.5
How can you use social media?,word2vec_0.40,13,18.57142857,42.85714286
How can you use social media?,word2vec_0.40,14,15.58441558,0
How can you use social media?,word2vec_0.50,1,20,60
How can you use social media?,word2vec_0.50,2,12.5,33.33333333
How can you use social media?,word2vec_0.50,3,27.27272727,66.66666667
How can you use social media?,word2vec_0.50,4,28.57142857,66.66666667
How can you use social media?,word2vec_0.50,5,21.05263158,40
How can you use social media?,word2vec_0.50,6,12,16.66666667
How can you use social media?,word2vec_0.50,7,25,71.42857143
How can you use social media?,word2vec_0.50,8,25,25
How can you use social media?,word2vec_0.50,9,24.44444444,33.33333333
How can you use social media?,word2vec_0.50,10,27.08333333,66.66666667
How can you use social media?,word2vec_0.50,11,29.09090909,57.14285714
How can you use social media?,word2vec_0.50,12,28.57142857,25
How can you use social media?,word2vec_0.50,13,28.57142857,42.85714286
How can you use social media?,word2vec_0.50,14,27.27272727,28.57142857
How can you use social media?,word2vec_0.60,1,20,60
How can you use social media?,word2vec_0.60,2,12.5,33.33333333
How can you use social media?,word2vec_0.60,3,27.27272727,66.66666667
How can you use social media?,word2vec_0.60,4,28.57142857,66.66666667
How can you use social media?,word2vec_0.60,5,21.05263158,40
How can you use social media?,word2vec_0.60,6,12,33.33333333
How can you use social media?,word2vec_0.60,7,25,71.42857143
How can you use social media?,word2vec_0.60,8,27.77777778,50
How can you use social media?,word2vec_0.60,9,28.88888889,44.44444444
